method,split,family,density,outcome,manifest_episode_count,valid_episode_count,excluded_episode_count,scenario_count,seed_count,outcome_count,outcome_rate,rate_denominator,episode_duration_s_mean,navigation_time_s_mean,spl_mean,path_length_m_mean,min_human_distance_m_mean,personal_space_violation_ratio_mean,discomfort_time_s_mean,emergency_stop_count_mean,recovery_trigger_count_mean,recovery_success_rate_mean,recovery_duration_s_mean,intervention_ratio_mean,mean_abs_angular_jerk_rad_s3_mean
standard,test,head_on_corridor,low,COLLISION,5,5,0,5,5,2,0.4,valid_episodes,29.08755,29.08755,0.0,6.881527900695801,0.6981307223678602,0.06521003420991876,1.4985,0.0,0.0,,0.0,0.040144841228199175,4.880282535166979e-08
standard,test,head_on_corridor,low,TIMEOUT,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
standard,test,head_on_corridor,low,PLANNER_FAILURE,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
standard,test,head_on_corridor,low,SIMULATOR_FAILURE,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
standard,test,head_on_corridor,low,INVALID_RESET,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
standard,test,head_on_corridor,medium,GOAL_REACHED,5,5,0,5,5,5,1.0,valid_episodes,88.8777,88.8777,1.0,20.869118951024,0.8224638438851406,0.06729094800211084,4.3489800000000045,0.0,0.0,,0.0,0.017544787041714072,4.107577621119271e-08
standard,test,head_on_corridor,medium,COLLISION,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
standard,test,head_on_corridor,medium,TIMEOUT,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
standard,test,head_on_corridor,medium,PLANNER_FAILURE,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
standard,test,head_on_corridor,medium,SIMULATOR_FAILURE,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
standard,test,head_on_corridor,medium,INVALID_RESET,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
standard,test,opposite_streams,high,GOAL_REACHED,5,5,0,5,5,5,1.0,valid_episodes,88.8777,88.8777,1.0,20.86490364074707,0.8882275661375484,0.09239510726671607,2.9970000000000034,0.0,0.0,,0.0,0.02481208827488019,3.684530510917739e-08
standard,test,opposite_streams,high,COLLISION,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
standard,test,opposite_streams,high,TIMEOUT,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
standard,test,opposite_streams,high,PLANNER_FAILURE,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
standard,test,opposite_streams,high,SIMULATOR_FAILURE,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
standard,test,opposite_streams,high,INVALID_RESET,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
standard,test,opposite_streams,low,GOAL_REACHED,5,5,0,5,5,5,1.0,valid_episodes,89.69688,89.69688,1.0,20.84673750765408,0.9601692320557309,0.02719462194904911,0.9190799999999996,0.0,0.0,,0.0,0.029945045490258664,3.591410528662058e-08
standard,test,opposite_streams,low,COLLISION,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
standard,test,opposite_streams,low,TIMEOUT,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
standard,test,opposite_streams,low,PLANNER_FAILURE,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
standard,test,opposite_streams,low,SIMULATOR_FAILURE,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
standard,test,opposite_streams,low,INVALID_RESET,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
standard,test,opposite_streams,medium,GOAL_REACHED,5,5,0,5,5,5,1.0,valid_episodes,88.90434,88.90434,1.0,20.842404672910867,0.8882202179744532,0.07910715208235046,2.9437200000000012,0.0,0.0,,0.0,0.03642025147034964,3.7034537108842194e-08
standard,test,opposite_streams,medium,COLLISION,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
standard,test,opposite_streams,medium,TIMEOUT,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
standard,test,opposite_streams,medium,PLANNER_FAILURE,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
standard,test,opposite_streams,medium,SIMULATOR_FAILURE,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
standard,test,opposite_streams,medium,INVALID_RESET,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
standard,test,overtaking,high,GOAL_REACHED,5,5,0,5,5,5,1.0,valid_episodes,89.07750000000001,89.07750000000001,1.0,20.886165120204897,0.8880400557054348,0.2875812998792021,7.898760000000001,0.0,0.0,,0.0,0.0465925966476129,0.003216054533957084
standard,test,overtaking,high,COLLISION,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
standard,test,overtaking,high,TIMEOUT,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
standard,test,overtaking,high,PLANNER_FAILURE,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
standard,test,overtaking,high,SIMULATOR_FAILURE,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
standard,test,overtaking,high,INVALID_RESET,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
standard,test,overtaking,low,GOAL_REACHED,5,5,0,5,5,5,1.0,valid_episodes,88.7445,88.7445,1.0,20.8640289536703,0.9600430921742538,0.1227507537813464,3.896100000000002,0.0,0.0,,0.0,0.026580295523428367,3.663070506508777e-08
standard,test,overtaking,low,COLLISION,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
standard,test,overtaking,low,TIMEOUT,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
standard,test,overtaking,low,PLANNER_FAILURE,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
standard,test,overtaking,low,SIMULATOR_FAILURE,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
standard,test,overtaking,low,INVALID_RESET,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
standard,test,overtaking,medium,GOAL_REACHED,5,5,0,5,5,5,1.0,valid_episodes,89.10414,89.10414,1.0,20.899644435078898,0.8880168971811179,0.22800209234197416,8.351639999999996,0.0,0.0,,0.0,0.029476448261535497,3.905850761698412e-08
standard,test,overtaking,medium,COLLISION,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
standard,test,overtaking,medium,TIMEOUT,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
standard,test,overtaking,medium,PLANNER_FAILURE,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
standard,test,overtaking,medium,SIMULATOR_FAILURE,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
standard,test,overtaking,medium,INVALID_RESET,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
standard,test,temporary_blockage,high,GOAL_REACHED,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
standard,test,temporary_blockage,high,COLLISION,5,5,0,5,5,5,1.0,valid_episodes,29.52378,29.52378,0.0,6.982417611668683,0.688952367180371,0.08956947155534116,1.7981999999999971,0.0,0.0,,0.0,0.010240703676393157,0.3563140315026244
standard,test,temporary_blockage,high,TIMEOUT,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
standard,test,temporary_blockage,high,PLANNER_FAILURE,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
standard,test,temporary_blockage,high,SIMULATOR_FAILURE,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
standard,test,temporary_blockage,high,INVALID_RESET,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
standard,test,temporary_blockage,low,GOAL_REACHED,5,5,0,5,5,1,0.2,valid_episodes,72.8604,72.8604,0.9958055778693441,17.07160541525175,1.3823607989904845,0.0,0.0,0.0,0.0,,0.0,0.06032906764168203,0.43179685437529414
standard,test,temporary_blockage,low,COLLISION,5,5,0,5,5,4,0.8,valid_episodes,33.5997,33.5997,0.0,7.92208118806027,0.6892650836090515,0.06706441224289988,1.3569750000000003,0.0,0.0,,0.0,0.038230503890782475,0.21591096674488694
standard,test,temporary_blockage,low,TIMEOUT,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
standard,test,temporary_blockage,low,PLANNER_FAILURE,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
standard,test,temporary_blockage,low,SIMULATOR_FAILURE,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
standard,test,temporary_blockage,low,INVALID_RESET,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
standard,test,temporary_blockage,medium,GOAL_REACHED,5,5,0,5,5,2,0.4,valid_episodes,75.47444999999999,75.47444999999999,0.982014256966681,17.313835499256907,0.9359747803770304,0.10209786983368177,3.11355,0.0,0.0,,0.0,0.08495513338895826,0.5163131126646685
standard,test,temporary_blockage,medium,COLLISION,5,5,0,5,5,3,0.6,valid_episodes,35.5755,35.5755,0.0,8.38758759854675,0.6923894773876071,0.05989643926975502,1.2653999999999972,0.0,0.0,,0.0,0.01568109823189109,0.3342870440185209
standard,test,temporary_blockage,medium,TIMEOUT,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
standard,test,temporary_blockage,medium,PLANNER_FAILURE,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
standard,test,temporary_blockage,medium,SIMULATOR_FAILURE,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
standard,test,temporary_blockage,medium,INVALID_RESET,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
